uuid,company_name,permalink,website,linkedin,facebook,twitter,phone_number,contact_email,short_description,description,locations,location_groups,hq_postal_code,company_type,operating_status,ipo_status,founded_on,exited_on,closed_on,categories,category_groups,num_employees_enum,funding_total,funding_total_usd,equity_funding_total,equity_funding_total_usd,last_funding_total,last_funding_total_usd,last_equity_funding_total,last_equity_funding_total_usd,last_funding_type,last_equity_funding_type,funding_stage,num_funding_rounds,last_funding_at,num_investors,num_lead_investors,investors,investor_type,investor_stage,num_portfolio_organizations,num_investments_funding_rounds,num_lead_investments,num_diversity_spotlight_investments,num_exits,num_exits_ipo,num_founders,founders,diversity_spotlights,num_acquisitions,acquisition_status,acquisition_identifier,acquirer_identifier,acquisition_announced_on,acquisition_price,acquisition_price_usd,acquisition_type,acquisition_terms,went_public_on,delisted_on,ipo_amount_raised,ipo_amount_raised_usd,ipo_valuation,ipo_valuation_usd,stock_symbol,stock_exchange_symbol,rank_org,rank_org_company,rank_org_school,rank_delta_d7,rank_delta_d30,rank_delta_d90,revenue_range,num_contacts,num_private_contacts,contact_job_departments,num_articles,num_event_appearances,num_org_similarities,num_sub_organizations,last_key_employee_change_date,last_layoff_date,semrush_visits_latest_month,semrush_visits_latest_6_months_avg,semrush_visits_mom_pct,semrush_global_rank,semrush_global_rank_mom,semrush_global_rank_mom_pct,semrush_bounce_rate,semrush_bounce_rate_mom_pct,semrush_visit_duration,semrush_visit_duration_mom_pct,semrush_visit_pageviews,semrush_visit_pageview_mom_pct,builtwith_num_technologies_used,siftery_num_products,apptopia_total_apps,apptopia_total_downloads,ipqwery_num_patent_granted,ipqwery_num_trademark_registered,ipqwery_popular_patent_category,ipqwery_popular_trademark_class,aberdeen_site_it_spend,aberdeen_site_it_spend_usd,privco_valuation_range,privco_valuation_timestamp,num_private_notes,private_tags,xrm_deal_stages,num_xrm_deals,num_xrm_accounts,xrm_account_owners,xrm_account_types,program_type,program_application_deadline,program_duration,school_type,school_program,num_enrollments,school_method,num_founder_alumni,num_alumni,hub_tags,job_posting_link_source,growth_insight_confidence,@dropdown
b1062edd-ff79-472f-a3b3-8a6274a4aa07,CAPOW Guiding,capow-guiding,https://capow.ca/,https://www.linkedin.com/company/capow-guiding-inc/,,,,,CAPOW Guiding shares ski-touring knowledge with recreational enthusiasts in an approachable group environment.,CAPOW Guiding shares ski-touring knowledge with recreational enthusiasts in an approachable group environment.,Revelstoke; British Columbia; Canada; North America,,,for_profit,active,private,2013-01-01,,,Skiing,Sports,c_00001_00010,250000,173712,,,250000,173712,,,grant,,,1,2025-01-22,1,1,Pacific Economic Development Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197551,187376,,,-0.2,0.8,,,,,,,,,,,1636,2091.5,-0.02529815685,5345746,-83785,-0.01965670158,0.2531,-0.7212105332,87,6.047619048,3.1375,1.316851894,26,,,,,,,,302298,302298,,,,,,,,,,,,,,,,,,,,,,
be81ae3e-3645-4eb6-b133-28e47482f61d,Pmc Energy,pmc-energy,https://www.pmcenergy.ca,https://www.linkedin.com/company/pmc-energy,,,,,Pmc Energy is a facility management company located in Moncton.,Pmc Energy is a facility management company located in Moncton.,Moncton; New Brunswick; Canada; North America,,,for_profit,active,private,2008-01-01,,,Architecture; Energy; Facility Management; Real Estate,Energy; Real Estate,c_00011_00050,,,,,,,,,private_equity,private_equity,private_equity,1,2025-09-22,1,1,BDC Capital,,,,,,,,,,,,2,made_acquisitions,,,,,,,,,,,,,,,,197565,187389,,-0.4,7.2,4.6,r_00001000,20,,engineering; management; medical_science; operations,6,,,,,,42123,482.8333333,-0.8958990536,612850,14488560,1.245962581,0.9886,1.356199187,276,2.35,1.0307,1.33475161,4,,,,,,,,244433,244433,,,,,,,,,,,,,,,,,,,,,,
7e0a3489-6122-4485-bb4d-b97f8a1ed9b1,Toodu,toodu-d9b1,https://www.thetoodu.com/,https://ca.linkedin.com/company/the-toodu,,,905-881-4762,contact@thetoodu.com,Toodu develops management software designed to meet the operational needs of consumer packaged goods businesses.,,Vaughan; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2022-01-01,,,Information Services; SaaS; Software,Information Technology; Software,c_00001_00010,100000,100000,100000,100000,100000,100000,100000,100000,pre_seed,pre_seed,seed,1,2024-05-10,1,,Right Side Capital Management,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197632,187454,,-0.1,-0.1,1.6,,,,,,,,,,,98,,-0.298245614,20074221,1259377,0.0524229555,0.8571,,2281,,1.2857,,34,,,,,1,,c42,244533,244533,,,,,,,,,,,,,,,,,,,,,,
dd840639-05a3-e682-538d-9ece21fef2f0,Kayaking Tours,kayaking-tours,http://www.kayakingtours.com,https://www.linkedin.com/company/spirit-of-the-west-adventures,http://www.facebook.com/spiritofthewest,https://x.com/kayakingtours,250-285-2121,kayakingbc@gmail.com,"Kayaking Tours offers sea kayaking trips in British Columbia such as base camp, expedition, mothership and family tours.","Kayaking British Columbia, Canada the leading adventures kayaking tours facilitators in British Columbia offers enthralling sea kayaking tours of Vancouver Island, BC where with killer whales, orcas.",Brentwood Bay; British Columbia; Canada; North America,,,for_profit,active,private,1996-01-01,,,Tour Operator; Travel; Travel Agency,Travel and Tourism,c_00011_00050,65091,48294,,,65091,48294,,,grant,,,1,2023-09-21,1,1,Government of Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197648,187470,,1.4,1.2,,r_00001000,1,,management,,,7,,,,9717,1205.166667,-0.1703056769,1804385,353603,0.05610169806,0.2284,0.8601667736,1316,-0.09803921569,7.0218,-0.4387573614,8,19,,,,3,,c3,501902,501902,,,,,,,,,,,,,,,,,,,,,,
5c966a11-19a5-4cac-a57c-4f7983e06936,Panora Fluvial Lodges,panora-fluvial-lodges,https://www.panoraloges.ca/en/,https://www.linkedin.com/company/panoraloges/?originalSubdomain=ca,https://www.facebook.com/panoraloges,,+1 418-907-9153,info@panoraloges.ca,Panora Fluvial Lodges provides high-quality seaside cottage rentals.,Panora Fluvial Lodges provides high-quality seaside cottage rentals.,Quebec; Quebec; Canada; North America,,,for_profit,active,private,2021-01-01,,,Outdoors; Travel Accommodations; Vacation Rental,Real Estate; Sports; Travel and Tourism,c_00001_00010,190000,138321,,,190000,138321,,,debt_financing,,,1,2024-08-08,1,1,Canada Economic Development for Quebec Regions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197687,187507,,,-0.2,,,,,,,,,,,,844,970.8333333,-0.2869735553,7160403,869179,0.1310644996,0.4491,-0.3912745546,114,2.501779359,2.2346,0.9103262533,22,,,,,,,,118272,118272,,,,,,,,,,,,,,,,,,,,,,
e859efb4-aeee-470f-a014-216daf7d2b1b,Société Laurentide,société-laurentide,https://societelaurentide.ca,https://www.linkedin.com/company/societe-laurentide-inc.,https://www.facebook.com/societelaurentide,https://x.com/SLaurentide,+1  819 537 6636,info@laurentide.co,Société Laurentide develops high-value paint products for manufacturing industries.,,Shawinigan; Quebec; Canada; North America,,G9N 6T5,for_profit,active,private,1950-01-01,,,Building Material; Industrial; Manufacturing; Wholesale,Commerce and Shopping; Manufacturing; Real Estate,c_00101_00250,438300,303018,,,438300,303018,,,debt_financing,,,1,2025-02-28,1,1,Canada Economic Development for Quebec Regions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197791,187608,,,-0.1,-0.4,r_00010000,17,,management; sales,,,3,,,,97,,,20126975,,,1,,,,1,,28,,,,,35,,c2,1086839,1086839,,,,,,,,,,,,,,,,,,,,,,
fc0c2d9b-543e-b52a-3c40-2668fa4f03f4,Lara Exploration,lara-exploration,http://www.laraexploration.com/,https://www.linkedin.com/company/lara-exploration-ltd/,https://www.facebook.com/Lara-Exploration-149663266412,https://x.com/laraex,(604)669-8777,info@laraexploration.com,Lara Exploration is an intelligent investment in exploration and acquisitions that leads to discovery and value creation.,Lara Exploration is an intelligent investment in exploration and acquisitions that leads to discovery and value creation. It is a well funded exploration company following the prospect generator business model which aims to minimize shareholder dilution and financial risk by developing projects in joint ventures with partners who earn into projects in return for equity at the asset level.,Vancouver; British Columbia; Canada; North America,,V6C 1X8,for_profit,active,public,2003-01-01,[object Object],,Advanced Materials; Angel Investment; Financial Services; Intelligent Systems,Artificial Intelligence (AI); Data and Analytics; Financial Services; Lending and Investments; Manufacturing; Science and Engineering,c_00011_00050,7085942,5320368,7085942,5320368,3085943,2200098,3085943,2200098,post_ipo_equity,post_ipo_equity,ipo,2,2024-11-27,1,1,Altius,,,,,,,,,1,Miles F. Thompson,,,,,,,,,,,2005-05-30,,,,,,[object Object],cve,197884,187697,,0.5,2.2,-0.4,r_00001000,1,,management,17,,6,,,,1056,,0.2380952381,6464072,-1118806,-0.1239756385,0.1553,0.05454280298,326,87.8,3.2576,1.18214492,24,,,,,,,,38667,38667,,,,,,,,,,,,,,,,,,,,,,
32ce0b77-fc81-412e-a465-ba23096e01b3,Centre d’expérimentation musicale,centre-d-expérimentation-musicale,https://cem.studio,,https://www.facebook.com/cemproduction,https://x.com/cemproduction,,,Centre d’expérimentation musicale develops the creative music community.,"Centre d’expérimentation musicale develops the creative music community. Centre d’expérimentation musicale through its creation, production, distribution and training activities the CEM provides creators with professional production and research-creation conditions that promote the renewal of their practices.",Chicoutimi; Quebec; Canada; North America,,G7G 2H3,for_profit,active,private,1982-01-01,,,Creative Agency; Music,Content and Publishing; Media and Entertainment; Music and Audio,c_00001_00010,303312,303312,,,303312,303312,,,grant,,,1,2023-03-01,1,1,Government of Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197916,187728,,,,-0.2,,,,,,,3,,,,4481,1767.833333,1.895209581,3106340,-4716799,-0.416592867,0.7931,-0.3071,227,-0.7490494297,2.0803,0.4974,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebe62da1-57bf-40ff-8849-535fad8fcd31,Milner Power,milner-power,https://milnerpower.com,,,,(403) 263-3021,,Maxim Power is one of the largest independent power creators.,Maxim Power is one of the largest independent power creators.,Calgary; Alberta; Canada; North America,,T2P 2X6,,active,private,1972-01-01,,,,,c_00011_00050,5000000,3675862,,,5000000,3675862,,,grant,,,1,2025-07-23,1,1,Emissions Reduction Alberta (ERA),,,,,,,,,,,,,,,,,,,,,,,,,,,,,198063,187870,,,0.4,-0.1,,,,,,,,,,,396,,,10375957,,,1,,,,1,,19,,,,,,,,164775,164775,,,,,,,,,,,,,,,,,,,,,,
55d0f8ac-f98d-4fae-9b1d-d721908562d0,Visible Gold Mines,visible-gold-mines,http://www.visiblegoldmines.com/,https://www.linkedin.com/company/visible-gold-mines-inc-vgd-/,https://www.facebook.com/pg/Visible-Gold-Mines-191917980835922/about/?ref=page_internal,https://x.com/visible_gold,+1 819-762-0097,info@visiblegoldmines.com,Visible Gold Mines is a dynamic company aggressively searching for the next major gold deposit in northwestern Quebec.,"Visible Gold Mines is a dynamic company aggressively searching for the next major gold deposit in northwestern Quebec, an area consistently ranked as one of the world's friendliest jurisdictions for mining and exploration. Listed on the TSX and Frankfurt Stock Exchanges, the company is led by a highly respected management and technical team with a proven mine-finding record.",Rouyn-noranda; Quebec; Canada; North America,,J9X 6M8,for_profit,active,public,2007-01-01,[object Object],,Mining,Natural Resources,c_00001_00010,11741215,11741215,11741215,11741215,150000,108159,150000,108159,post_ipo_equity,post_ipo_equity,ipo,11,2024-11-07,1,1,Martin Dallaire,,,,,,,,,,,,,,,,,,,,,2007-07-27,,,,,,[object Object],cve,198090,187897,,-0.1,-0.7,0.6,r_00000000,1,,management; operations,15,,3,,2025-12-22,,34,,,26189292,,,1,,,,1,,3,,,,,,,,656,656,,,,,,,,,,,,,,,,,,,,,,
70c3209d-b94f-4aca-a383-1b20aff94899,Learning for a Sustainable Future,learning-for-a-sustainable-future,https://lsf-lst.ca,https://www.linkedin.com/company/learning-for-a-sustainable-future,https://www.facebook.com/lsf.lst.ca,https://x.com/lsf_lst?lang=en,+1 416-327-2032,communications@lsf-lst.ca,Learning for a Sustainable Future is a non-profit organisation that promotes sustainability education.,"Learning for a Sustainable Future is a charity organization that integrates sustainability education into the school system. The organization works with students, educators, parents, government, community members, and business leaders to promote environmental awareness and social responsibility. It offers comprehensive programs for teachers, classrooms, and schools to advance education policy, teaching, and learning.",North York; Ontario; Canada; North America,Great Lakes,ON M3J1P3,non_profit,active,private,1991-01-01,,,Charity; Education; Information Technology,Education; Information Technology; Other; Social Impact,c_00011_00050,330000,242745,,,330000,242745,,,grant,,,1,2024-09-13,1,1,Environment and Climate Change Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198095,187902,,,,-0.5,r_00001000,4,,management,4,,4,,,,2650,1434.666667,0.5637130802,4273568,-1235644,-0.1990702866,0.5479,-0.1658600968,239,3.860759494,1.7419,0.3637662183,30,,,,,13,,c41,92378,92378,,,,,,,,,,,,,,,,,,,,,,
4d60518e-d742-4797-a2f6-00cf69d7d8b7,Wounded Warriors Canada,wounded-warriors-canada,https://woundedwarriors.ca,https://www.linkedin.com/company/wounded-warriors-canada,https://www.facebook.com/WoundedWarriorsCanada,,888-706-4808,info@woundedwarriors.ca,"Wounded Warriors Canada is a national mental health nonprofit that helps Veterans, First Responders, and their Families.","Wounded Warriors Canada is a national mental health nonprofit that helps Veterans, First Responders, and their Families.",Vancouver; British Columbia; Canada; North America,,V6G 2Z6,non_profit,active,private,2013-01-01,,,Charity; Health Care; Mental Health; Non Profit,Health Care; Other; Social Impact,c_00001_00010,500000,500000,,,500000,500000,,,grant,,,1,2023-07-13,1,1,Veterans Affairs Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198121,187928,,0.1,,-0.3,,12,,management; operations; pro_services,5,,4,,,,1954,3540,1.158497772,4940208,-1787478,-0.3259279168,0.7349,0.4269884265,285,0.02415458937,1.9529,0.2835614926,71,,,,,,,,65386,65386,,,,,,,,,,,,,,,,,,,,,,
aa4c5239-5099-46a1-921b-79b5f9363550,DCM,dcm-3550,https://drawingspecialists.com,https://www.linkedin.com/company/thedrawingspecialists,https://www.facebook.com/thedrawingspecialists,https://x.com/DCM_inc,+1-855-858,hello@drawingspecialists.com,DCM is a drawing management firm for facility managers that is the ultimate solution for preserving and modernizing.,DCM is a drawing management firm for facility managers that is the ultimate solution for preserving and modernizing the most precious assets in a facility: engineering drawings (blueprints).,Lindsay; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,2004-01-01,,,Document Management; Facilities Support Services,Administrative Services; Information Technology; Software,c_00011_00050,30000,30000,,,30000,30000,,,grant,,,1,2023-06-14,1,1,i.d.e.a. Fund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198143,187949,,,,-0.7,,6,,management,12,,,,,,131,,,17965256,,,1,,,,1,,16,,,,,,,,100079,100079,,,,,,,,,,,,,,,,,,,,,,
215156e2-f451-4cd7-8e4e-7ae8461fbfc3,Eagle Lake First Nation,eagle-lake-first-nation,https://eaglelakefn.ca/,,https://www.facebook.com/eaglelake27,,(807) 755-5526,,Eagle Lake First Nation assesses wetlands in the Eagle Lake and Eagle River watersheds to determine their ability to store carbon.,"Eagle Lake First Nation assesses wetlands in the Eagle Lake and Eagle River watersheds to determine their ability to store carbon and mitigate climate change impacts, as well as their ability to support wild rice crops, which will contribute to food security in Eagle Lake First Nation.",Kenora; Ontario; Canada; North America,Great Lakes,,for_profit,active,private,1873-10-03,,,Agriculture; Environmental Consulting,Agriculture and Farming; Professional Services,c_00011_00050,267500,198759,,,267500,198759,,,grant,,,1,2024-01-26,1,1,Environment and Climate Change Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198150,187954,,,-0.2,-0.3,r_00001000,,,,,,1,,,,52,,-0.8322580645,23727336,11964154,1.017084833,1,1.583311806,,-0.9333333333,1,-0.37999876,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761f33e2-2c77-478b-a75d-f9fdce77b549,Arctic Bay Adventures,arctic-bay-adventures,https://arcticbayadventures.com/,,https://www.facebook.com/ArcticBayAdventuresLtd/,,1-867-439-8888,Info@ArcticBayAdventures.com,Arctic Bay Adventures offers the most unique arctic tourism sites in the world.,Arctic Bay Adventures offers the most unique arctic tourism sites in the world.,Arctic Bay; Nunavut; Canada; North America,,Box 78,for_profit,active,private,1941-01-01,,,Tourism,Travel and Tourism,c_00011_00050,250000,250000,,,250000,250000,,,grant,,,1,2024-09-28,1,1,Canadian Northern Economic Development Agency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198186,187989,,,,,,,,,1,,4,,,,668,371.5,2.009009009,7806105,-6172061,-0.441550129,0.5225,-0.4775,181,-0.9439140811,2.2051,1.2051,4,,,,,,,,95800,95800,,,,,,,,,,,,,,,,,,,,,,
d5beed94-2de2-432a-b337-c2ad412c925c,Admit Offer,admit-offer,https://admitoffer.com,https://www.linkedin.com/company/admitoffer,https://www.facebook.com/admitoffer22,,1 682 55202,info@admitoffer.com,Admit Offer is an AI-powered online exchange designed for international students and student recruiters.,,St. John's; Newfoundland; Canada; North America,,,for_profit,active,private,2020-01-01,,,Artificial Intelligence (AI); Education; Higher Education,Artificial Intelligence (AI); Data and Analytics; Education; Science and Engineering; Software,c_00051_00100,120000,120000,120000,120000,120000,120000,120000,120000,pre_seed,pre_seed,seed,1,2023-07-10,1,,Techstars,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198279,188079,,,-0.3,,r_00001000,,,,4,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521c5405-e998-456a-98b5-884075f4435b,Regina Symphony Orchestra,regina-symphony-orchestra,https://reginasymphony.com/,https://www.linkedin.com/company/regina-symphony-orchestra/,https://www.facebook.com/reginasymphony,https://x.com/reginasymphony,+1 306-586-9555,info@reginasymphony.com,"Regina Symphony Orchestra is a charitable organization that provides musical training, orchestra performances, and performing arts classes.","Regina Symphony Orchestra is a charitable organization that provides musical training, orchestra performances, and performing arts classes.",Regina; Saskatchewan; Canada; North America,,S4P 1C8,non_profit,active,private,1904-01-01,,,Charity; Performing Arts; Theatre,Media and Entertainment; Other; Social Impact,c_00011_00050,749639,519807,,,749639,519807,,,grant,,,1,2025-03-21,1,1,Prairies Economic Development Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198295,188095,,,-0.1,-0.3,r_00001000,1,,marketing,1,,,,,,674,1441.833333,1.114243323,7994019,-1801819,-0.3072711022,0.5208,1.164540816,246,2.107913669,3.0519,-0.3080118367,17,,,,,,,,536116,536116,,,,,,,,,,,,,,,,,,,,,,
d50f849e-aea7-423c-8d2a-e837ac4e1cc6,APDEQ,apdeq,https://apdeq.qc.ca,https://www.linkedin.com/company/apdeq,https://www.facebook.com/apdeq,https://x.com/apdeq,819 868-9778,info@apdeq.qc.ca,APDEQ was prompted by the necessity for industrial commissioners to convene and discuss their issues and outlook.,APDEQ derives from the necessity for industrial commissioners to come together to communicate their concerns and visions for the still-nascent Quebec economy.,Sainte-thérèse; Quebec; Canada; North America,,,,active,private,1959-01-01,,,,,c_00001_00010,832575,587334,,,832575,587334,,,grant,,,1,2025-02-20,1,1,Natural Resources Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198430,188222,,,-0.1,-0.4,,3,,,,,3,,,,1998,1611.666667,0.3467062902,4891459,-768484,-0.1558921987,0.6381,0.2509261898,853,-0.8552631579,12.5971,-0.7382508697,30,,,,,,,,135048,135048,,,,,,,,,,,,,,,,,,,,,,
03e97dfc-b534-4fbf-ada0-dfe17dd0fa29,Evoke Health,evoke-health-fa29,https://evokehealth.ca,https://www.linkedin.com/company/evoke-health-ca,,https://x.com/evokehealth,,contact@evokehealth.ca,Evoke Health's mission is to create an interconnected and simplified digital health infrastructure that improves health outcomes.,Evoke Health's mission is to create an interconnected and simplified digital health infrastructure that improves health outcomes and better fulfills the needs of patients and providers.,Ottawa; Ontario; Canada; North America,Great Lakes,K2J 0P5,for_profit,active,private,2020-01-01,,,Health Care; Hospital,Health Care,c_00001_00010,10000,10000,10000,10000,,,10000,10000,non_equity_assistance,seed,seed,2,2023-05-01,1,1,Accelerator Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198463,188255,,-0.1,-0.5,0.5,,1,,engineering,,,5,,,,10055,5940.166667,1.128090999,1759619,-1428198,-0.4176294742,0.3692,-0.2037716082,113,-0.5018181818,4.9181,0.2836097661,16,,,,,,,,73840,73840,,,,,,,,,,,,,,,,,,,,,,
